1.999999,-0.890896,-2.000060
0.524674,-0.340281,-0.822107
0.008667,-0.165654,-1.017304
1.999999,-0.890713,-2.000060
0.524613,-0.340342,-0.822351
0.008728,-0.165899,-1.016998
1.984435,-0.890286,-2.000060
0.525101,-0.340342,-0.822596
0.008667,-0.166204,-1.017243
1.999999,-0.890103,-2.000060
0.525345,-0.340403,-0.822718
0.008606,-0.171880,-1.017365
1.999999,-0.890164,-2.000060
0.525468,-0.340586,-0.822779
0.008606,-0.166692,-1.017853
1.999999,-0.890347,-2.000060
0.525345,-0.340709,-0.822962
0.008728,-0.166753,-1.018158
1.999999,-0.890591,-2.000060
0.525223,-0.340709,-0.822962
0.008789,-0.166692,-1.018585
1.999999,-0.890774,-2.000060
0.525040,-0.340831,-0.822901
0.008301,-0.171880,-1.018891
1.999999,-0.890652,-2.000060
0.524674,-0.341197,-0.823023
0.008240,-0.166143,-1.018830
1.999999,-0.890591,-2.000060
0.524857,-0.341502,-0.823328
0.008179,-0.166326,-1.018585
0.015564,-0.890713,-2.000060
0.524979,-0.341563,-0.823267
0.008301,-0.166753,-1.018769
0.015564,-0.890591,-2.000060
0.524857,-0.341441,-0.822840
0.008484,-0.166875,-1.018646
1.999999,-0.890591,-2.000060
0.524796,-0.341380,-0.823206
0.008484,-0.166814,-1.018463
1.999999,0.031251,-2.000060
0.524857,-0.341258,-0.823267
0.008545,-0.166753,-1.018158
1.999999,-0.890591,-2.000060
0.524674,-0.341197,-0.822046
0.008362,-0.166692,-1.017975
1.999999,-0.890530,-2.000060
0.524735,-0.341197,-0.821924
0.008240,-0.166814,-1.018036
1.999999,-0.890469,-2.000060
0.524674,-0.341197,-0.821863
0.007935,-0.167119,-1.017975
1.999999,-0.890469,-2.000060
0.524308,-0.341075,-0.822046
0.007752,-0.167119,-1.017609
1.999999,-0.890347,-2.000060
0.524186,-0.341197,-0.828150
0.007691,-0.167424,-1.017304
1.999999,-0.890652,-2.000060
0.524186,-0.341258,-0.822412
0.007508,-0.167608,-1.017487
1.999999,-0.890103,-2.000060
0.524064,-0.340831,-0.822412
0.007630,-0.167669,-1.017487
1.999999,-0.890041,-2.000060
0.523881,-0.340892,-0.822168
0.007996,-0.167241,-1.017548
1.999999,-0.890041,-2.000060
0.524247,-0.340892,-0.821741
0.008057,-0.167363,-1.017426
1.999999,-0.890347,-2.000060
0.524552,-0.340831,-0.821802
0.008057,-0.167547,-1.017426
1.999999,-0.890591,-2.000060
0.524369,-0.340770,-0.821619
0.007752,-0.167547,-1.017670
-0.000061,-0.890652,-2.000060
0.524857,-0.340709,-0.821253
0.007630,-0.167363,-1.017731
1.999999,-0.890530,-2.000060
0.524796,-0.340770,-0.821131
0.007752,-0.167302,-1.017975
1.999999,-0.890530,-2.000060
0.524918,-0.340831,-0.821009
0.008362,-0.167486,-1.018097
0.015564,-0.890652,-2.000060
0.525162,-0.340647,-0.820764
0.008362,-0.167424,-1.017914
1.999999,-0.890469,-2.000060
0.525162,-0.340647,-0.820703
0.008118,-0.167363,-1.017975
1.999999,-0.890408,-2.000060
0.525162,-0.340709,-0.820520
0.008057,-0.167302,-1.017609
1.999999,-0.890591,-2.000060
0.524979,-0.340770,-0.820093
0.007996,-0.167241,-1.017548
1.999999,-0.890408,-2.000060
0.524979,-0.340709,-0.819727
0.008057,-0.167119,-1.017365
1.999999,0.109378,-2.000060
0.524979,-0.340586,-0.819605
0.007874,-0.167180,-1.017365
1.999999,-0.890469,-2.000060
0.524613,-0.341075,-0.819849
0.007691,-0.167058,-1.017120
1.999999,-0.890408,-2.000060
0.524308,-0.340831,-0.820398
0.007630,-0.167058,-1.016327
1.999999,-0.890591,-2.000060
0.524125,-0.340403,-0.820642
0.007569,-0.166997,-1.016144
1.999999,-0.890896,-2.000060
0.523820,-0.340220,-0.821009
0.007447,-0.166997,-1.016205
1.999999,-0.891079,-2.000060
0.523820,-0.340098,-0.821070
0.007508,-0.167058,-1.016510
1.999999,-0.891201,-2.000060
0.523942,-0.339976,-0.821253
0.007385,-0.166936,-1.016876
1.999999,-0.891140,-2.000060
0.523636,-0.340586,-0.821985
0.007508,-0.166814,-1.016937
1.999999,-0.891201,-2.000060
0.523514,-0.340647,-0.821863
0.007813,-0.166936,-1.017243
1.999999,-0.891201,-2.000060
0.523636,-0.340709,-0.821558
0.007874,-0.166753,-1.017059
1.999999,-0.890957,-2.000060
0.523392,-0.340770,-0.821558
0.007935,-0.166570,-1.016998
1.999999,-0.890896,-2.000060
0.523331,-0.340647,-0.821436
0.008179,-0.166509,-1.017059
1.999999,0.015442,-2.000060
0.523270,-0.340342,-0.821558
0.008179,-0.166082,-1.017243
1.999999,0.000000,-2.000060
0.523453,-0.340220,-0.821619
0.008118,-0.165960,-1.017243
1.999999,-0.890530,-2.000060
0.523636,-0.340281,-0.821619
0.008118,-0.165960,-1.016693
1.999999,-0.890469,-2.000060
0.523758,-0.340464,-0.821253
0.007935,-0.165960,-1.016632
-0.000061,-0.890652,-2.000060
0.523636,-0.340403,-0.821253
0.007813,-0.166021,-1.017120
1.999999,-0.890591,-2.000060
0.523820,-0.340525,-0.821314
0.008118,-0.165776,-1.017182
-1.765739,-0.890591,-2.000060
0.524064,-0.341014,-0.821070
0.007996,-0.165715,-1.017426
1.999999,-0.890713,-2.000060
0.524125,-0.341014,-0.821436
0.007874,-0.165838,-1.017609
-1.781365,-0.890774,-2.000060
0.524125,-0.341075,-0.821741
0.008057,-0.166082,-1.017487
1.999999,-0.890957,-2.000060
0.524308,-0.341014,-0.821924
0.007996,-0.166204,-1.017731
1.999999,-0.891323,-2.000060
0.524308,-0.341197,-0.821863
0.008118,-0.166082,-1.017975
1.999999,-0.891201,-2.000060
0.524308,-0.341380,-0.821802
0.008179,-0.166021,-1.017792
1.999999,-0.891018,-2.000060
0.524247,-0.341197,-0.821802
0.008240,-0.165899,-1.018097
1.999999,-0.890835,-2.000060
0.524064,-0.341136,-0.821497
0.008118,-0.165838,-1.017792
1.999999,-0.890713,-2.000060
0.523881,-0.341075,-0.821131
0.008240,-0.165838,-1.017243
1.999999,-0.890652,-2.000060
0.523881,-0.340586,-0.821131
0.008423,-0.165899,-1.016937
1.999999,-0.890713,-2.000060
0.523820,-0.340281,-0.821375
0.009156,-0.165960,-1.016937
1.999999,-0.890713,-2.000060
0.523820,-0.340342,-0.821558
0.009217,-0.166143,-1.017426
1.999999,-0.890652,-2.000060
0.523697,-0.340403,-0.821558
0.009217,-0.166265,-1.017975
1.999999,-0.891079,-2.000060
0.523881,-0.340342,-0.821314
0.009400,-0.165960,-1.017792
1.999999,0.015625,-2.000060
0.524003,-0.340464,-0.821436
0.009583,-0.165899,-1.017670
1.999999,-0.891140,0.000000
0.524003,-0.340281,-0.821436
0.009583,-0.165776,-1.017670
1.999999,-0.906277,0.000000
0.524003,-0.340037,-0.821497
0.009949,-0.165349,-1.017182
1.999999,-0.906277,-2.000060
0.523942,-0.339671,-0.821253
0.009766,-0.165288,-1.017182
1.999999,-0.891384,-2.000060
0.523942,-0.339671,-0.821436
0.009583,-0.165349,-1.017487
1.999999,-0.906277,-2.000060
0.524064,-0.339671,-0.821558
0.009461,-0.165471,-1.017792
1.999999,-0.891506,-2.000060
0.523575,-0.340037,-0.821497
0.009827,-0.165776,-1.018280
1.999999,-0.891384,-2.000060
0.523514,-0.339976,-0.821497
0.010071,-0.165838,-1.018097
1.999999,-0.891384,-2.000060
0.523636,-0.339793,-0.821436
0.010193,-0.166265,-1.017914
1.999999,-0.891384,-2.000060
0.523636,-0.339976,-0.821131
0.010193,-0.166265,-1.017914
1.999999,-0.891445,-2.000060
0.523820,-0.340037,-0.821436
0.010010,-0.167119,-1.018036
1.999999,-0.891323,-2.000060
0.523881,-0.339915,-0.822046
0.009400,-0.167241,-1.017914
1.999999,-0.891140,-2.000060
0.523697,-0.339427,-0.821924
0.009278,-0.167424,-1.017853
-0.000061,-0.344493,-2.000060
0.523514,-0.339671,-0.821680
0.009217,-0.167486,-1.017670
1.999999,-0.891262,-2.000060
0.523331,-0.340098,-0.821619
0.009400,-0.167424,-1.015717
1.999999,-0.891201,-2.000060
0.523270,-0.340281,-0.821192
0.009339,-0.167363,-1.017548
1.999999,-0.890896,-2.000060
0.523270,-0.339976,-0.821131
0.009095,-0.167180,-1.017670
1.999999,-0.890835,-2.000060
0.523392,-0.339915,-0.821009
0.009095,-0.167119,-1.017853
1.999999,-0.890896,-2.000060
0.523575,-0.340403,-0.820764
0.009278,-0.166936,-1.017914
0.015564,-0.890713,0.000000
0.523820,-0.340770,-0.820887
0.009522,-0.167119,-1.017975
1.999999,-0.890652,-2.000060
0.524003,-0.340831,-0.821009
0.009583,-0.167058,-1.018158
1.999999,-0.890591,-2.000060
0.524003,-0.340892,-0.820703
0.009400,-0.167058,-1.018280
1.999999,-0.890652,-2.000060
0.524247,-0.340892,-0.820581
0.009339,-0.166753,-1.018219
1.999999,-0.906277,-2.000060
0.524308,-0.341136,-0.820459
0.009278,-0.166936,-1.018219
1.999999,-0.891018,-2.000060
0.524491,-0.341197,-0.820826
0.009339,-0.166814,-1.018158
0.015564,-0.891262,-2.000060
0.524552,-0.341136,-0.820826
0.009339,-0.166631,-1.018036
1.999999,-0.891628,-2.000060
0.524796,-0.340831,-0.821009
0.009400,-0.166692,-1.017914
1.999999,-0.891567,-2.000060
0.524796,-0.341014,-0.820948
0.009400,-0.166631,-1.018280
1.999999,-0.891323,-2.000060
0.524796,-0.341197,-0.821070
0.009583,-0.166570,-1.018158
1.999999,-0.891384,-2.000060
0.525284,-0.341441,-0.821436
0.009644,-0.166387,-1.018036
1.999999,-0.891445,-2.000060
0.525284,-0.341258,-0.821741
0.009583,-0.166021,-1.017609
1.999999,-0.891384,-2.000060
0.525284,-0.341258,-0.821741
0.009278,-0.171880,-1.017365
1.999999,-0.891445,-2.000060
0.524918,-0.341136,-0.821131
0.009217,-0.166143,-1.016937
1.999999,-0.891506,-2.000060
0.524918,-0.341136,-0.821131
0.009400,-0.166021,-1.016876
1.999999,-0.891384,-2.000060
0.524674,-0.341075,-0.820520
0.009400,-0.166021,-1.017243
1.999999,-0.891384,-2.000060
0.524552,-0.341014,-0.820520
0.009461,-0.166082,-1.017548
1.999999,-0.891506,-2.000060
0.524613,-0.341014,-0.820215
0.009461,-0.166448,-1.017304
1.999999,-0.891567,-2.000060
0.524674,-0.341136,-0.819849
0.009217,-0.166509,-1.017304
1.999999,-0.891506,-2.000060
0.524430,-0.341197,-0.819483
0.009217,-0.166509,-1.017304
1.999999,-0.891506,-2.000060
0.524308,-0.341197,-0.819849
0.008911,-0.166692,-1.017059
1.999999,-0.891323,-2.000060
0.524369,-0.341197,-0.820215
0.008850,-0.166631,-1.017120
1.999999,-0.891140,-2.000060
0.524186,-0.341319,-0.820764
0.008972,-0.166570,-1.016876
0.015564,-0.891262,-2.000060
0.523881,-0.341380,-0.820703
0.009339,-0.166509,-1.016083
1.999999,-0.156621,-2.000060
0.523758,-0.341319,-0.820703
0.009217,-0.166326,-1.016022
1.999999,-0.890835,-2.000060
0.523942,-0.341197,-0.820948
0.009095,-0.166143,-1.016266
1.999999,-0.890896,-2.000060
0.523881,-0.341136,-0.820764
0.008850,-0.166265,-1.016876
1.999999,-0.890835,-2.000060
0.524003,-0.341014,-0.820032
0.008789,-0.166570,-1.016876
1.999999,-0.890896,-2.000060
0.523820,-0.340892,-0.820337
0.008850,-0.166753,-1.017487
1.999999,-0.890835,-2.000060
0.523820,-0.340892,-0.820398
0.008423,-0.166814,-1.017365
1.999999,0.000061,-2.000060
0.523758,-0.341197,-0.820459
0.008362,-0.166936,-1.017243
1.999999,-0.890469,-2.000060
0.523636,-0.341014,-0.820398
0.008301,-0.167058,-1.017914
1.999999,0.000000,0.000000
0.523575,-0.340831,-0.820520
0.008301,-0.167180,-1.018402
1.999999,-0.890591,-2.000060
0.523758,-0.340525,-0.820459
0.008179,-0.167241,-1.018341
1.999999,-0.890713,-2.000060
0.524003,-0.340342,-0.820337
0.007996,-0.167363,-1.017670
1.999999,-0.890347,-2.000060
0.524308,-0.340342,-0.820215
0.008057,-0.167424,-1.017731
0.015564,-0.890164,-2.000060
0.524369,-0.340281,-0.819849
0.008057,-0.167486,-1.017609
1.999999,-0.890225,-2.000060
0.524491,-0.340342,-0.819910
0.008362,-0.167363,-1.017120
0.015564,-0.890225,-2.000060
0.524430,-0.340342,-0.820093
0.008362,-0.167302,-1.017243
1.999999,-0.890347,-2.000060
0.524003,-0.340403,-0.820520
0.008240,-0.167363,-1.017365
1.999999,-0.890652,-2.000060
0.524003,-0.340464,-0.820703
0.008118,-0.167241,-1.016571
1.999999,-0.890713,-2.000060
0.523758,-0.340709,-0.820703
0.008057,-0.167241,-1.016632
1.999999,-0.890469,-2.000060
0.523758,-0.340647,-0.820826
0.008118,-0.167058,-1.016815
1.999999,0.172185,-2.000060
0.523820,-0.340709,-0.820703
0.008240,-0.167241,-1.017120
1.999999,-0.890591,-2.000060
0.523942,-0.340709,-0.820642
0.008423,-0.166997,-1.017304
1.999999,-0.890835,-2.000060
0.523820,-0.340342,-0.820887
0.008240,-0.166753,-1.017548
1.999999,-0.890591,-2.000060
0.523575,-0.340281,-0.821009
0.008240,-0.166265,-1.017609
1.999999,-0.890713,-2.000060
0.523209,-0.340159,-0.821253
0.008118,-0.166082,-1.017609
1.999999,-0.890530,-2.000060
0.523270,-0.340342,-0.822046
0.008118,-0.166021,-1.017304
1.999999,-0.890469,-2.000060
0.523514,-0.340403,-0.822412
0.008362,-0.166143,-1.017548
1.999999,-0.890652,-2.000060
0.523636,-0.340342,-0.822657
0.008301,-0.166387,-1.017792
1.999999,-0.890347,-2.000060
0.524064,-0.340647,-0.822840
0.008362,-0.166143,-1.017914
1.999999,-0.890408,-2.000060
0.524308,-0.340831,-0.823206
0.008179,-0.166021,-1.017853
1.999999,-0.890591,-2.000060
0.524491,-0.341258,-0.823816
0.008057,-0.166082,-1.017853
1.999999,-0.890652,-2.000060
0.524918,-0.341502,-0.824366
0.008179,-0.166021,-1.018097
1.999999,-0.890713,-2.000060
0.524918,-0.341136,-0.824610
0.008301,-0.166143,-1.017731
-0.000061,-0.890347,-2.000060
0.524552,-0.340831,-0.824793
0.008240,-0.166326,-1.017426
1.999999,-0.890225,-2.000060
0.524369,-0.340770,-0.824854
0.008301,-0.166265,-1.016998
1.999999,-0.890225,-2.000060
0.524613,-0.340953,-0.824854
0.008484,-0.166265,-1.016815
1.999999,-0.890347,-2.000060
0.524552,-0.341380,-0.824305
0.008423,-0.166204,-1.016876
1.999999,-0.890286,-2.000060
0.524491,-0.341441,-0.823938
0.008423,-0.166387,-1.017120
1.999999,-0.890347,-2.000060
0.524491,-0.341014,-0.824122
0.008301,-0.166387,-1.017182
1.999999,-0.890225,-2.000060
0.524430,-0.340464,-0.823816
0.008301,-0.166265,-1.017120
1.999999,-0.889980,-2.000060
0.524369,-0.340281,-0.823816
0.008606,-0.166082,-1.017426
1.999999,-0.889919,-2.000060
0.524308,-0.340098,-0.823938
0.008667,-0.166143,-1.017548
1.999999,-0.889919,-2.000060
0.524308,-0.340159,-0.823877
0.008606,-0.166265,-1.017487
1.999999,-0.889919,-2.000060
0.524369,-0.340525,-0.824244
0.008484,-0.166448,-1.017304
1.999999,-0.890103,-2.000060
0.524369,-0.340342,-0.824488
0.008240,-0.166631,-1.017243
1.999999,-0.890225,-2.000060
0.524308,-0.339671,-0.824060
0.008118,-0.166570,-1.017243
1.999999,-0.890347,-2.000060
0.524613,-0.339305,-0.823877
0.008118,-0.166448,-1.017609
1.999999,-0.890652,-2.000060
0.524613,-0.339305,-0.823450
0.008240,-0.166326,-1.017670
1.999999,-0.890469,-2.000060
0.524735,-0.338755,-0.823145
0.008240,-0.166143,-1.016998
1.999999,-0.890713,-2.000060
0.524674,-0.338816,-0.822718
0.008118,-0.165960,-1.016998
1.999999,-0.890896,-2.000060
0.524735,-0.338938,-0.822229
0.008301,-0.165899,-1.017365
1.999999,-0.890896,-2.000060
0.524491,-0.339793,-0.822168
0.007996,-0.166082,-1.017609
1.999999,-0.890774,-2.000060
0.524430,-0.339854,-0.821802
0.008057,-0.166204,-1.017548
1.999999,-0.906277,-2.000060
0.524796,-0.339793,-0.821314
0.008240,-0.166265,-1.017182
1.999999,-0.891140,-2.000060
0.524796,-0.339610,-0.821314
0.008057,-0.171880,-1.017120
1.999999,-0.891323,-2.000060
0.524796,-0.339244,-0.821131
0.008179,-0.166387,-1.017059
1.999999,-0.891506,-2.000060
0.524857,-0.339122,-0.821558
0.008301,-0.166326,-1.016998
1.999999,-0.891628,-2.000060
0.524857,-0.339244,-0.821924
0.008179,-0.166509,-1.017059
1.999999,-0.891751,-2.000060
0.524918,-0.339427,-0.822046
0.008301,-0.166692,-1.017365
1.999999,-0.891079,-2.000060
0.524857,-0.339854,-0.821924
0.008606,-0.166631,-1.015717
-0.000061,-0.891262,-2.000060
0.524918,-0.339854,-0.821680
0.008911,-0.166631,-1.018158
1.999999,-0.891567,-2.000060
0.524979,0.004028,-0.821802
0.009156,-0.166814,-1.018158
1.999999,-0.891628,-2.000060
0.524857,-0.339915,-0.821497
0.009278,-0.166936,-1.017731
1.999999,-0.891689,-2.000060
0.524979,-0.339915,-0.821009
0.009461,-0.166936,-1.017609
1.999999,-0.891689,-2.000060
0.525101,-0.339854,-0.821070
0.009583,-0.167119,-1.017487
1.999999,-0.891873,-2.000060
0.525162,-0.339915,-0.821253
0.009461,-0.166997,-1.016937
1.999999,-0.891934,-2.000060
0.524918,-0.340159,-0.821131
0.009400,-0.166875,-1.016754
1.999999,-0.892117,-2.000060
0.524796,-0.340159,-0.821009
0.009278,-0.166875,-1.016571
1.999999,-0.892361,-2.000060
0.524918,-0.340220,-0.821314
0.009217,-0.166875,-1.016388
1.999999,-0.892239,-2.000060
0.524979,-0.340281,-0.821619
0.009217,-0.166936,-1.016327
1.999999,-0.906277,-2.000060
0.525040,-0.340220,-0.821802
0.009400,-0.167058,-1.016510
1.999999,-0.891812,0.000000
0.525040,-0.340281,-0.821985
0.009644,-0.167363,-1.016693
1.999999,-0.891934,-2.000060
0.525040,-0.340403,-0.822046
0.009583,-0.167363,-1.016754
1.999999,-0.892056,-2.000060
0.524796,-0.340342,-0.822046
0.009644,-0.167424,-1.016510
1.999999,-0.891934,-2.000060
0.524918,-0.340220,-0.822229
0.009461,-0.167486,-1.016144
1.999999,-0.891995,-2.000060
0.524918,-0.340098,-0.822351
0.009339,-0.167424,-1.016144
1.999999,-0.892178,-2.000060
0.524796,-0.339915,-0.821741
0.009278,-0.167547,-1.016266
1.999999,-0.892117,-2.000060
0.524674,-0.339976,-0.822168
0.009339,-0.167730,-1.015961
1.999999,-0.891995,-2.000060
0.524491,-0.340037,-0.822412
0.009461,-0.167730,-1.015961
1.999999,-0.891812,-2.000060
0.524491,-0.339732,-0.822351
0.009461,-0.167669,-1.015656
1.999999,-0.891812,-2.000060
0.524430,-0.339549,-0.822351
0.009217,-0.167302,-1.015534
1.999999,-0.891751,-2.000060
0.524308,-0.339610,-0.822290
0.009033,-0.167180,-1.015411
1.999999,-0.892056,-2.000060
0.524430,-0.339793,-0.821741
0.015564,-0.167119,-1.014984
1.999999,-0.892117,-2.000060
0.524369,-0.339915,-0.821558
0.008667,-0.167119,-1.015045
1.999999,-0.891934,-2.000060
0.524369,-0.339854,-0.821131
0.008606,-0.166997,-1.015106
1.999999,-0.891812,-2.000060
0.524308,-0.339793,-0.821009
0.008606,-0.166509,-1.016083
1.999999,-0.891873,-2.000060
0.524308,-0.339793,-0.820948
0.008667,-0.166509,-1.016449
1.999999,-0.891934,-2.000060
0.524308,-0.339610,-0.821253
0.008545,-0.166631,-1.016388
-0.000061,-0.891506,-2.000060
0.524247,-0.339671,-0.821680
0.008606,-0.166387,-1.016083
1.999999,-0.891567,-2.000060
0.524064,-0.339793,-0.821924
0.009156,-0.166631,-1.016205
1.999999,-0.891628,-2.000060
0.523942,-0.339915,-0.821741
0.009278,-0.166814,-1.016205
1.999999,-0.891628,-2.000060
0.524003,-0.339854,-0.821680
0.009156,-0.166875,-1.015717
1.999999,-0.891567,-2.000060
0.524125,-0.339976,-0.821497
0.009156,-0.166875,-1.015717
1.999999,-0.891506,-2.000060
0.524247,-0.339976,-0.821680
0.009095,-0.167180,-1.015900
1.999999,-0.891323,0.000000
0.524430,-0.340098,-0.821863
0.009095,-0.167180,-1.015900
1.999999,-0.891323,-2.000060
0.524369,-0.340037,-0.821558
0.008911,-0.167669,-1.016022
1.999999,-0.891384,-2.000060
0.524003,-0.339854,-0.821192
0.008789,-0.167730,-1.015961
1.999999,-0.407117,-2.000060
0.523697,-0.339915,-0.821253
0.008850,-0.167424,-1.016144
1.999999,-0.891323,-2.000060
0.523514,-0.339793,-0.821070
0.008789,-0.167424,-1.016266
1.999999,-0.641316,-2.000060
0.523575,-0.339671,-0.821192
0.008545,-0.167486,-1.016266
0.015564,-0.891384,-2.000060
0.523697,-0.339671,-0.821192
0.008545,-0.167058,-1.015534
1.999999,-0.891262,-2.000060
0.523758,-0.339854,-0.820948
0.008606,-0.166814,-1.015473
1.999999,-0.891262,-2.000060
0.523453,-0.339854,-0.820642
0.008667,-0.166814,-1.015839
1.999999,-0.891079,-2.000060
0.523392,-0.339793,-0.820887
0.008667,-0.167180,-1.015839
1.999999,-0.890896,-2.000060
0.523392,-0.339610,-0.821131
0.008667,-0.167547,-1.015717
1.999999,-0.890896,0.000000
0.523575,-0.339671,-0.821070
0.008789,-0.167486,-1.015656
1.999999,-0.890591,-2.000060
0.523453,-0.339793,-0.821619
0.008972,-0.167241,-1.015839
1.999999,-0.890469,-2.000060
0.523331,-0.339793,-0.821985
0.008911,-0.167241,-1.015961
1.999999,-0.890408,-2.000060
0.523392,-0.340098,-0.822107
0.008850,-0.167363,-1.015778
1.999999,-0.890591,-2.000060
0.523575,-0.340098,-0.822046
0.008667,-0.167302,-1.016083
1.999999,-0.890469,-2.000060
0.523636,-0.339976,-0.821802
0.008667,-0.167424,-1.016571
1.999999,-0.890408,-2.000060
0.523697,-0.340098,-0.822046
0.008728,-0.167363,-1.016388
1.999999,-0.890286,-2.000060
0.523636,-0.340159,-0.821924
0.008850,-0.167180,-1.016510
1.999999,-0.890286,-2.000060
0.523575,-0.340159,-0.821863
0.008850,-0.167180,-1.016510
1.999999,-0.890713,-2.000060
0.523453,-0.340220,-0.822046
0.008850,-0.167363,-1.016632
1.999999,-0.890835,-2.000060
0.523392,-0.340281,-0.822168
0.008850,-0.167363,-1.016632
1.999999,0.030946,-2.000060
0.523392,-0.340281,-0.822168
0.009156,-0.167241,-1.016998
1.999999,-0.890530,-2.000060
0.523820,-0.340159,-0.822657
0.009217,-0.166692,-1.016815
1.999999,-0.890530,-2.000060
0.523820,-0.340342,-0.822962
0.009217,-0.166570,-1.016876
1.999999,0.000000,-2.000060
0.523881,-0.340281,-0.823206
0.009278,-0.166326,-1.016876
1.999999,-0.890713,-2.000060
0.523881,-0.340342,-0.823450
0.009217,-0.166204,-1.017182
1.999999,-0.890774,-2.000060
0.523575,-0.340403,-0.823328
0.008972,-0.166204,-1.017120
1.999999,-0.890896,-2.000060
0.523636,-0.340281,-0.823206
0.009095,-0.166143,-1.017426
1.999999,-0.890652,-2.000060
0.523820,-0.340098,-0.823328
0.008850,-0.166021,-1.016998
1.999999,-0.890713,-2.000060
0.523942,-0.339793,-0.823328
0.008850,-0.165960,-1.016632
1.999999,-0.890774,-2.000060
0.524003,-0.339610,-0.823328
0.008789,-0.166143,-1.017182
1.999999,-0.890774,-2.000060
0.524064,-0.339549,-0.823389
0.008667,-0.166082,-1.017120
1.999999,-0.890713,-2.000060
0.524125,-0.339549,-0.823450
0.008545,-0.165960,-1.017365
1.999999,-0.890652,-2.000060
0.523453,-0.339610,-0.823450
0.008545,-0.165654,-1.018036
1.999999,-0.890652,-2.000060
0.523209,-0.339488,-0.823389
0.008423,-0.165654,-1.017975
1.999999,-0.890713,-2.000060
0.522965,-0.339549,-0.823084
0.008301,-0.165410,-1.017670
1.999999,-0.890713,0.000000
0.523026,-0.339793,-0.822901
0.008240,-0.165532,-1.017304
1.999999,-0.890896,-2.000060
0.523209,-0.339915,-0.822962
0.008179,-0.165776,-1.017243
1.999999,-0.891018,-2.000060
0.523392,-0.340220,-0.823084
0.008240,-0.165899,-1.017059
1.999999,-0.891079,-2.000060
0.522965,-0.340403,-0.823145
0.008362,-0.165410,-1.016754
1.999999,-0.890713,-2.000060
0.522843,-0.340281,-0.823206
0.008301,-0.165288,-1.017059
1.999999,-0.890713,-2.000060
0.522843,-0.340342,-0.822962
0.008057,-0.165105,-1.017243
1.999999,-0.906277,-2.000060
0.522904,-0.340709,-0.823328
0.007691,-0.164861,-1.017304
1.999999,-0.890896,-2.000060
0.522843,-0.340770,-0.823572
0.007691,-0.164983,-1.017304
1.999999,-0.890713,-2.000060
0.522843,-0.340831,-0.823389
0.007935,-0.165105,-1.017304
1.999999,-0.890469,-2.000060
0.523026,-0.341136,-0.823206
0.007996,-0.165166,-1.017059
1.999999,-0.890164,-2.000060
0.523209,-0.341197,-0.828150
0.008057,-0.165471,-1.016754
-1.765739,-0.890103,-2.000060
0.523148,-0.341075,-0.823389
0.008179,-0.165776,-1.016937
1.999999,-0.890103,-2.000060
0.522965,-0.341197,-0.823206
0.007996,-0.165715,-1.017182
1.999999,-0.890225,-2.000060
0.522843,-0.341197,-0.822840
0.008179,-0.165532,-1.017120
1.999999,-0.890164,-2.000060
0.522599,-0.341502,-0.822901
0.008118,-0.165593,-1.017182
1.999999,-0.890347,-2.000060
0.522538,-0.341685,-0.823267
0.007813,-0.165654,-1.017182
1.999999,-0.890347,-2.000060
0.522538,-0.341685,-0.823267
0.008118,-0.165715,-1.017243
1.999999,-0.890286,-2.000060
0.522538,-0.341685,-0.823267
0.008789,-0.166082,-1.017548
1.999999,0.000000,0.000000
0.522599,-0.341990,-0.823267
0.008850,-0.166143,-1.017548
1.999999,-0.890652,-2.000060
0.522904,-0.341868,-0.823023
0.008728,-0.166265,-1.017670
1.999999,0.031129,-2.000060
0.523026,-0.341807,-0.822657
0.008545,-0.166448,-0.001526
1.999999,-0.031251,-2.000060
0.522965,-0.341807,-0.822229
0.008484,-0.166631,-1.017120
1.999999,-0.890774,-2.000060
0.523087,-0.341807,-0.821802
0.008606,-0.166753,-1.017059
0.015564,-0.906277,0.000000
0.522721,-0.341258,-0.821680
0.008484,-0.166631,-1.016388
1.999999,-0.890957,-2.000060
0.522538,-0.340831,-0.822107
0.008484,-0.166570,-1.016632
1.999999,-0.890835,-2.000060
0.522416,-0.340892,-0.822351
0.008484,-0.166448,-1.016998
0.015564,-0.890774,-2.000060
0.522294,-0.340953,-0.822046
0.008301,-0.166143,-1.016815
-1.781365,-0.890896,-2.000060
0.522355,-0.340953,-0.821619
0.008301,-0.166143,-1.016937
1.999999,-0.891079,-2.000060
0.522477,-0.340892,-0.821436
0.008423,-0.166143,-1.016937
1.999999,-0.891018,-2.000060
0.522721,-0.340770,-0.821070
0.008728,-0.166326,-1.016693
1.999999,-0.891018,-2.000060
0.522782,-0.340647,-0.820703
0.008850,-0.166387,-1.016083
1.999999,-0.890774,0.000000
0.522843,-0.340525,-0.821070
0.008667,-0.166448,-1.015534
1.999999,-0.890591,-2.000060
0.523392,-0.340525,-0.821314
0.008728,-0.166936,-1.015595
1.999999,-0.890713,-2.000060
0.523820,-0.340770,-0.821375
0.008667,-0.166997,-1.015534
1.999999,-0.890835,-2.000060
0.524003,-0.340525,-0.821070
0.008423,-0.166936,-1.015411
1.999999,-0.891079,-2.000060
0.524186,-0.340403,-0.821436
0.008362,-0.167058,-1.015289
1.999999,-0.891079,-2.000060
0.524064,-0.340342,-0.821497
